Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,AAA_ref,AAC_ref,AAG_ref,AAT_ref,ACA_ref,ACC_ref,ACG_ref,ACT_ref,AGA_ref,AGC_ref,AGG_ref,ATA_ref,ATC_ref,ATG_ref,CAA_ref,CAC_ref,CAG_ref,CCA_ref,CCC_ref,CCG_ref,CGA_ref,CGC_ref,CTA_ref,CTC_ref,GAA_ref,GAC_ref,GCA_ref,GCC_ref,GGA_ref,GTA_ref,TAA_ref,TCA_ref,cadd_mean,cadd_var,exp_mean,exp_var,class
DCP2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1263.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.926764205,1.0,0.0,0.0,1.0,0.208333333,1.0,0.815660685,0.981857127,18.06440701,439.0,0.02486893,0.000233234,55.0,5.95,4.2092465,5.95,4.1325636,-9.054254,2.0491246,0.478379658,0.047349577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.7115,467.4764645,6.98412398559734,12.00540075167646,0.0
WDR46,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,5.0,1833.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.937022295,0.4804,0.0,5.0,5.0,1.0,1.0,0.033701806,0.1479578,20.47452291,262.0,0.03001948,9.15e-09,4.0,9.069,1.9854886,10.08,2.1186862,-0.03,2.0491246,0.478379658,0.047349577,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,20.69,27.85023333,6.961735539510069,12.330402899112196,0.0
HOOK1,1.0,0.0,1.0,0.0,9.0,0.0,0.0,0,0.0,0.0,2.0,0.0,9.0,10.0,2187.0,0.0,0.0,0.0,0.818181818,0.0,1.0,0.090909091,0.090909091,1.0,0.683932177,0.663818182,0.0,9.0,11.0,0.405844156,1.0,0.039492911,0.167119549,15.86222762,747.0,-0.003312843,4.72e-05,25.0,-3.5166666,1.5695624,2.5514286,0.28196399,-12.012,2.229143,0.067210752,0.000283416,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,4,21.77038462,75.73931626,6.877391291855062,12.772490697005283,0.0
ARMC4,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0,0.0,0.0,0.0,0.0,8.0,8.0,3135.0,0.0,0.25,0.0,0.75,0.0,1.0,0.0,0.0,0.916666667,1.58851452,0.456125,0.0,6.0,8.0,0.617665225,0.998120948,0.01434391,0.075111202,16.94065083,454.0,-0.004002306,0.0,0.0,11.145,9.934731,19.487274,12.090036,-7.208,0.9059197,0.057081254,0.000140582,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,3,16.70741667,186.2566241,2.9409570188921093,8.153774449948354,0.0
FBN2,4.0,0.0,0.0,0.0,13.0,0.0,0.0,0,4.0,0.0,4.0,0.0,17.0,16.0,8739.0,0.0,0.0,0.19047619,0.619047619,0.0,1.0,0.19047619,0.0,0.73980543,0.382157794,0.898380952,0.0,13.0,21.0,0.35945363,1.0,0.067769043,0.250179573,17.79074175,605.0,0.00890115,1.45e-05,11.0,-2.2986047,2.4625016,5.596923,1.641537,-14.374118,1.3368342,0.629622106,0.039274289,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,1,2,3,0,0,8,25.53607692,68.11424495,5.505779532540474,13.440385546209368,0.0
PATE4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,297.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.888255235,0.1525,0.0,2.0,2.0,0.16903313,1.0,0.542299349,0.874152454,19.27434941,451.7086957,0.019449783,0.0,0.0,-5.3775,0.4642596,0.325,0.0013005,-11.08,0.090737996,0.478379658,0.047349577,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76,65.837356,0.2564158892033925,0.2451920864808023,0.0
MIB2,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,2.0,0.0,3.0,5.0,3213.0,0.0,0.0,0.0,0.6,0.0,1.0,0.4,0.0,0.827729377,1.108916272,0.5452,0.0,3.0,5.0,1.0,1.0,0.665335995,0.936435869,20.6686288,248.0,0.03084701,0.000109576,13.0,3.025236911,4.26918312,9.147464876,4.163339805,-9.022059426,2.047099062,0.478379658,0.047349577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,14.1365,120.3297823,5.807770194026748,10.995484270860196,0.0
CDK20,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,1041.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.803076519,0.412,0.0,2.0,2.0,0.295072293,1.0,0.904159132,0.995253077,17.66471671,628.0,0.00471883,1.58e-05,32.0,-2.0375,0.43868627,1.8299999,0.041471995,-5.905,0.67628454,0.478379658,0.047349577,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12.83025,150.2984909,5.272721550153296,8.801881759578542,0.0
TBC1D19,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,2.0,0.0,3.0,4.0,1581.0,0.0,0.0,0.0,0.6,0.0,1.0,0.4,0.0,0.827729377,0.340664409,0.8176,0.0,3.0,5.0,0.043495281,1.0,0.887311446,0.993397724,16.82734022,735.0,0.01747235,1.7e-06,3.0,-10.093,5.7489358,0.11,0.0,-12.64375,7.0196986,0.118812459,0.001166898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,23.345,65.6041,4.73925460813486,7.662726929161783,0.0
NCAN,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0,0.0,0.0,4.0,0.0,9.0,11.0,3966.0,0.0,0.0,0.0,0.692307692,0.0,1.0,0.307692308,0.0,0.833699597,0.968388785,0.554076923,0.0,9.0,13.0,0.689655172,1.0,0.346500347,0.713746175,19.84376191,232.0,0.01710873,6.35e-07,5.0,1.4946154,1.0326853,5.4188237,0.954201,-5.9177775,0.37338692,0.478379658,0.047349577,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,2,2,0,1,0,1,0,0,0,0,0,1,15.11714286,89.22853752,4.833391931437023,14.88085178834188,0.0
RXFP4,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,5.0,1125.0,0.0,0.0,0.0,0.8,0.0,1.0,0.2,0.0,1.0,1.082963687,0.6054,0.0,4.0,5.0,1.0,1.0,0.284010224,0.641506686,20.84267183,213.0,0.0321663,0.0,1.0,15.991001,3.007279,17.76889,3.0275889,-0.01,2.0491246,0.478379658,0.047349577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,19.7918,111.7107462,0.5442776458469536,2.355005474614725,0.0
PDSS2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,3.0,1200.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.373714936,0.749333333,0.0,3.0,3.0,0.19462826,1.0,0.831946755,0.985014007,17.84524685,588.0,0.03268767,1.16e-05,3.0,38.141665,83.99784,78.23333,161.735,-1.95,0.039350995,0.059425058,0.00048278,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,15.951,78.31129233,6.023814778449534,11.86767802993741,0.0
HLA-DQA2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,3.0,768.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.293188655,0.237333333,0.0,3.0,3.0,1.0,1.0,0.132925695,0.401165093,20.38900737,417.0,0.03668247,0.0,0.0,8.2949996,1.0819282,8.2949996,1.0819282,-9.054254,2.0491246,0.478379658,0.047349577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8.19075,35.11441292,6.190412569293277,12.937793573156585,0.0
PTP4A2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,1.0,0.0,2.0,3.0,504.0,0.0,0.0,0.0,0.666666667,0.0,1.0,0.333333333,0.0,1.0,0.3750334,0.741,0.0,2.0,3.0,0.469043152,1.0,0.318775901,0.683221845,20.19543349,128.0,0.03729888,8.72e-06,11.0,-1.7133333,0.17449667,0.30333332,0.000681333,-3.73,0.313552,0.226511442,0.000822967,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.96666667,5.743333333,8.308539050767548,15.794428776660324,0.0
CRYBA1,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0,0.0,0.0,0.0,0.0,5.0,5.0,648.0,0.0,0.4,0.0,0.6,0.0,1.0,0.0,0.0,0.827729377,0.496338228,0.7822,0.0,3.0,5.0,1.0,1.0,0.413052458,0.77826546,20.54880216,159.0,0.03207886,4.85e-06,8.0,20.292,46.65557,38.974285,55.968815,-23.3,1.323712,1.815784183,0.005837183,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,24.50142857,95.92561429,0.1315289580554769,0.2691357474705506,0.0
NLRP14,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0,0.0,0.0,1.0,0.0,7.0,6.0,3282.0,0.0,0.0,0.0,0.875,0.0,1.0,0.125,0.0,1.0,1.163422636,0.393375,0.0,7.0,8.0,0.724637681,1.0,0.453103761,0.811796161,18.67405189,881.0,-0.003969854,0.0,1.0,-2.29375,1.697754,4.4187497,0.65001124,-9.00625,1.9581435,0.478379658,0.047349577,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,13.335,45.559918,0.7717483039888083,1.6047076504464537,0.0
FAM126B,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,1593.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.984207621,0.1265,0.0,2.0,2.0,0.08037293,1.0,0.986193294,0.999904246,19.30251911,167.0,0.03266053,1.36e-06,3.0,15.06,8.649717,20.130001,11.432282,-0.15,2.0491246,0.478379658,0.047349577,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19.825,37.21476667,6.24057508308412,10.69493703118991,0.0
SPG7,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0,0.0,0.0,1.0,0.0,5.0,6.0,2388.0,0.0,0.166666667,0.0,0.666666667,0.0,1.0,0.166666667,0.0,0.871049064,0.683072547,0.7185,0.0,4.0,6.0,0.476190476,1.0,0.515995872,0.857407902,19.27434941,451.7086957,0.019449783,0.000153664,34.0,3.025236911,4.26918312,9.147464876,4.163339805,-9.022059426,2.047099062,0.735021148,0.024698157,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,24.555,99.20247,6.936444252875634,11.939383906746022,0.0
CCDC84,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,999.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.685933395,0.311,0.0,2.0,2.0,1.0,1.0,0.639795266,0.925532343,20.47497536,180.0,0.05523976,2.8e-07,6.0,0.7725,0.009711583,0.7725,0.009711583,-9.054254,2.0491246,0.478379658,0.047349577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.65,13.005,4.608977783380899,8.215021634146543,0.0
RPL35A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.505561173,0.850397489,19.22369206,410.0,0.03339291,2.85e-05,84.0,1.351718723,2.259599723,5.608432309,2.003830228,-6.0735363,1.59042228,0.007435814,0.152232126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,82.54006228,9.258154572519668,17.33684078632673,0.0
SCAMP2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,990.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.834984033,0.027,0.0,1.0,1.0,1.0,1.0,0.324780773,0.690030812,19.54421944,195.0,0.04559244,2.31e-05,18.0,-15.065,4.6421047,0.17,4.1325636,-30.3,2.0491246,0.046384778,0.047349577,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6.631,29.811747,7.809046119171241,13.05129155008853,0.0
SLC15A1,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0,0.0,0.0,1.0,0.0,12.0,10.0,2127.0,0.0,0.0,0.0,0.923076923,0.0,1.0,0.076923077,0.0,0.958424899,0.85180305,0.633538462,0.0,12.0,13.0,0.103519669,1.0,0.758150114,0.968062073,18.35028616,409.0,0.04102079,0.0,0.0,11.553913,4.1972343,15.034,3.7616044,-11.6466664,1.1492303,0.307203503,0.086605413,0,0,0,0,3,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,4,18.5125,90.3418244,4.032942510394584,11.5925141041806,0.0
PPP2R5C,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,3.0,0.0,0.0,0.0,7.0,7.0,1668.0,0.0,0.0,0.428571429,0.571428571,0.0,1.0,0.0,0.0,0.758039271,0.316821989,0.886428571,0.0,4.0,7.0,0.070106562,1.0,0.413393964,0.778567272,20.41743947,346.0,0.02802784,0.000122452,34.0,1.684,2.9003838,8.345,2.294977,-8.3075,2.6577435,0.078373501,0.000195195,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,26.521,81.41735657,7.687905553211966,12.922793380265029,0.0
DYRK4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,1563.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.871516844,0.2775,0.0,2.0,2.0,0.731528895,0.398701998,0.029907884,0.064739281,18.07703057,874.0,0.02405279,5.64e-06,17.0,10.74,3.325102,10.74,3.325102,-9.054254,2.0491246,1.350523262,0.007710059,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12.81066667,82.09194667,5.822013691321625,10.601280077675575,0.0
FBLIM1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,1125.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.159827538,0.0615,0.0,2.0,2.0,0.592417062,0.059577003,0.22543938,0.071321171,19.52114588,174.0,0.02941131,8.47e-07,6.0,4.2675,0.24529358,5.7133332,0.24251433,-0.07,2.0491246,0.021720661,1.96e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.5005,144.4830005,7.1886890939134105,13.574541812116223,0.0
SLC9A2,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0,0.0,0.0,2.0,0.0,11.0,12.0,2439.0,0.0,0.0,0.0,0.846153846,0.0,1.0,0.153846154,0.0,0.958424899,0.629672297,0.684692308,0.0,11.0,13.0,0.650618087,0.549062576,0.24348673,0.402704137,16.20956245,858.0,-0.00539484,1.59e-05,6.0,6.0952,2.6335686,11.625,3.1865947,-3.7355557,0.22702503,0.222414477,0.006766229,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,1,2,1,0,0,0,0,1,20.42486667,65.1716217,4.839455787501538,10.894096324330434,0.0
NTSR1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,4.0,1257.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.80924846,0.5275,0.0,4.0,4.0,0.029025891,1.0,0.576368876,0.8939524,20.29492022,208.0,0.02655454,0.0,1.0,17.318,4.936845,17.318,4.936845,-9.054254,2.0491246,1.082265298,0.16859399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0,1,15.839,91.88333167,2.2071277414409503,7.09163648461738,0.0
HHAT,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0.0,0.0,2.0,0.0,5.0,6.0,1485.0,0.0,0.0,0.0,0.714285714,0.0,1.0,0.285714286,0.0,0.898226518,0.710950177,0.674857143,0.0,5.0,7.0,0.945179584,1.0,0.151952591,0.438259643,16.41631989,754.0,0.0008653,0.0,0.0,17.526667,5.8405682,19.122727,6.0883667,-0.03,2.0491246,0.27668601,0.023776398,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,0,0,0,17.63781818,93.92225416,6.064821305007533,11.163002800818363,0.0
FUK,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,5.0,3255.0,0.0,0.0,0.0,0.8,0.0,1.0,0.2,0.0,0.827729377,1.453134492,0.4378,0.0,4.0,5.0,0.407830343,1.0,0.424808836,0.788494481,19.82822405,125.0,0.04432339,1.29e-07,3.0,-6.4725004,3.7683297,2.7142856,0.05047895,-19.334,6.7425124,0.046901925,0.000170187,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,11.89533333,87.883652,5.99217306800999,10.688853334489549,0.0
GREB1L,2.0,0.0,0.0,0.0,15.0,1.0,0.0,0,0.0,0.0,2.0,0.0,16.0,16.0,5772.0,0.0,0.055555556,0.0,0.833333333,0.0,1.0,0.111111111,0.0,0.936651039,0.748463247,0.593777778,0.0,15.0,18.0,0.549148819,1.0,0.441501104,0.802461262,19.27434941,451.7086957,0.019449783,3e-08,2.0,-2.5752777,4.9695853,6.2642105,5.070164,-12.454706,3.202129,0.478379658,0.047349577,0,0,1,0,1,1,2,1,5,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,2,0,0,4,22.89161905,50.53170105,5.134993207115237,10.962072028898875,0.0
ANKRD27,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0,0.0,0.0,1.0,0.0,7.0,7.0,3153.0,0.0,0.25,0.0,0.625,0.0,1.0,0.125,0.0,0.801879687,1.220706357,0.545625,0.0,5.0,8.0,0.998003992,1.0,0.697836706,0.948897522,18.49586556,455.0,-0.03826798,1.63e-06,4.0,3.0392857,1.2787816,6.323,1.2874147,-5.17,0.421152,0.478379658,0.047349577,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,7,15.51435714,180.4812881,6.81876818971266,12.468991945021203,0.0
ZNF518B,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,7.0,3225.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.898226518,0.539377645,0.423,0.0,7.0,7.0,0.850340136,1.0,0.859106529,0.989572465,17.73477047,1074.0,0.01520832,0.0,1.0,4.018333,2.8213156,11.447143,2.4669318,-6.382,1.7403577,0.478379658,0.047349577,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,19.27222222,126.5739554,6.198298429706156,11.749990796089287,0.0
TSEN15,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,516.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.318932605,0.817,0.0,2.0,2.0,1.0,1.0,0.546149645,0.876494957,18.50712101,761.0,0.008085154,2.48e-06,9.0,8.623333,0.56955544,13.04,0.16898129,-0.21,0.0,0.478379658,0.047349577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.72433333,205.4599763,6.673170332312897,11.692583494223982,0.0
DDRGK1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,945.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.613079097,0.5595,0.0,2.0,2.0,1.0,1.0,0.068861038,0.253110091,19.79487765,255.0,0.05503581,9.33e-05,22.0,3.715,0.24068432,3.715,0.24068432,-9.054254,2.0491246,0.478379658,0.047349577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,25.7,56.18,7.0457533177680585,13.135856332588483,0.0
PTHLH,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,1.0,0.0,3.0,4.0,534.0,0.0,0.0,0.0,0.75,0.0,1.0,0.25,0.0,1.0,1.036096735,0.569,0.0,3.0,4.0,0.19022256,1.0,0.695894224,0.948195969,18.26713872,581.0,-0.004360182,5.14e-06,5.0,5.46,0.52694683,11.055,0.3947123,-0.135,5.63e-05,0.503450631,0.079378387,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,20.4,23.14875,5.927716870915032,14.572131420273156,0.0
KAZALD1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,915.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.241998831,0.943,0.0,1.0,1.0,1.0,1.0,0.116945387,0.367915827,18.8413856,221.0,0.05200796,0.0,0.0,-4.65,0.464648,0.17,4.1325636,-9.47,2.0491246,0.596698654,0.047349577,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18.93766667,112.3077563,5.213877699580049,10.978688569730563,0.0
DEGS2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,972.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.310565047,0.573,0.0,1.0,1.0,1.0,1.0,0.966183575,0.999421668,18.62905667,237.0,0.03889357,0.0,0.0,-1.41,0.006728,9.0503514,4.1325636,-1.41,0.006728,0.05430336,0.047349577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,8.4625,131.5212537,7.180950349096512,14.777876920140942,0.0
CYP2A13,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,0.0,2.0,0.0,10.0,12.0,1485.0,0.0,0.0,0.0,0.833333333,0.0,1.0,0.166666667,0.0,0.953509509,0.967664242,0.48925,0.0,10.0,12.0,0.40257649,1.0,0.518672199,0.859171782,19.93848843,354.0,0.01015671,0.0,0.0,2.0530434,2.295879,9.8183334,1.6459519,-6.418182,1.727412,0.828834723,0.01526702,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,2,0,1,0,1,0,0,3,16.2455625,68.3152044,1.855461472170491,7.867703005799671,0.0
PRKRIR,0.0,0.0,2.0,0.0,8.0,1.0,0.0,0,0.0,0.0,2.0,0.0,9.0,11.0,2286.0,0.0,0.090909091,0.0,0.727272727,0.0,1.0,0.0,0.181818182,0.947442759,0.632881848,0.679454545,0.0,8.0,11.0,0.173671414,1.0,0.948766603,0.998664564,17.83878968,366.0,0.05685554,1.37e-05,15.0,0.8184999,1.1891486,4.9223077,0.7499598,-6.802858,1.2231647,0.02651108,1.14e-05,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,3,22.55490909,61.21185629,7.29101538721116,14.478930706166608,0.0
LTBP4,1.0,0.0,0.0,0.0,10.0,3.0,0.0,0,0.0,0.0,1.0,0.0,13.0,13.0,4874.0,0.142857143,0.071428571,0.0,0.714285714,0.0,1.0,0.071428571,0.0,0.962478638,0.971895215,0.366714286,0.0,3.333333333,4.0,0.264131009,1.0,0.626174076,0.919302986,19.72946408,226.0,0.03730192,1.17e-05,15.0,12.491111,12.06199,21.109444,15.403956,-4.7455553,1.4544527,0.810391485,0.008713073,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,2,22.64253333,135.767582,7.069048044449432,14.256252637454285,0.0
TBX6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,1311.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.129260805,0.211,0.0,2.0,2.0,0.678886626,1.0,0.463606861,0.819989971,21.05056079,164.0,0.06224343,5.6e-06,7.0,6.9424994,1.7905349,10.08,2.0951679,-2.47,2.0491246,0.352446749,0.005299749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,19.52666667,33.32093333,3.737103931297245,7.160220236322377,0.0
FADS3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,1338.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.295155422,0.907,0.0,1.0,1.0,1.0,0.041576584,0.314817895,0.069842911,20.93042767,212.0,0.06893638,0.0,0.0,0.43,0.015842,1.32,4.1325636,-0.46,2.0491246,0.068362534,0.047349577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,82.54006228,5.976615606743949,11.845693082552428,0.0
