Hugo_Symbol,Frame_Shift_Del,Frame_Shift_Ins,In_Frame_Del,In_Frame_Ins,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,Silent,Splice_Site,Translation_Start_Site,DEL,INS,SNP,pnum,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,Mean Missense MGAEntropy,Mean VEST Score,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,all_mean,all_var,up_mean,up_var,down_mean,down_var,dnam_mean,dnam_var,AAA_ref,AAC_ref,AAG_ref,AAT_ref,ACA_ref,ACC_ref,ACG_ref,ACT_ref,AGA_ref,AGC_ref,AGG_ref,ATA_ref,ATC_ref,ATG_ref,CAA_ref,CAC_ref,CAG_ref,CCA_ref,CCC_ref,CCG_ref,CGA_ref,CGC_ref,CTA_ref,CTC_ref,GAA_ref,GAC_ref,GCA_ref,GCC_ref,GGA_ref,GTA_ref,TAA_ref,TCA_ref,cadd_mean,cadd_var,exp_mean,exp_var,class
ACAA1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1275.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.792910742,0.8265,0.0,1.0,2.0,0.557724484,1.0,0.050584248,0.201533464,18.20484525,411.0,0.03160935,1.3e-05,25.0,2.214,0.0740633,3.8,0.053617,-0.165,0.0003645,0.047067336,4.87e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,49.00499999999999,7.906007361397342,13.747799562962737,0.0
GTDC1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1377.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.111721093,0.406,0.0,3.0,3.0,0.511247444,1.0,0.216169477,0.547274657,15.89162661,692.0,0.01224903,0.0,1.0,-1.036,0.37150679,1.63,0.021505333,-11.7,1.8963093,0.8775447,0.001536053,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.826666666666668,59.16093333333333,5.52111275566766,8.81588158001083,0.0
SMAD9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1404.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.295155422,0.163,0.0,1.0,1.0,0.43554007,1.0,0.256344527,0.605289139,17.53127865,731.0,0.007166929,0.001124293,111.0,-8.635,1.5400125,0.14,0.46620118,-17.41,1.8963093,1.790767661,0.022538992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9745,234.38290050000003,5.491624651990786,10.38120308540932,0.0
CCR6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1125.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.669108453,0.046,0.0,1.0,1.0,0.163880695,1.0,0.735835173,0.961551976,17.18830004,696.0,0.03987105,0.0,1.0,0.985,0.026680503,2.14,0.46620118,-0.17,1.8963093,0.900152694,0.022538992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,81.73172289679697,3.6040656243552136,7.793086671723915,0.0
LCE2D,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,333.0,0.0,0.0,0.0,0.75,0.0,1.0,0.25,0.0,1.0,1.196886018,0.373,0.0,3.0,4.0,1.0,1.0,0.365230095,0.733099973,17.36800847,818.0,0.0241362,1.65e-06,16.0,1.89,0.041372,1.89,0.041372,-4.1961275,1.8963093,0.377823283,0.008907801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.856666666666667,10.132633333333334,0.0,0.0,0.0
DCLRE1B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1599.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.310565047,0.933,0.0,1.0,1.0,0.215982721,1.0,0.170386778,0.471917577,18.35479432,545.0,0.01264193,3.8e-08,5.0,-0.54,0.079202,1.45,0.46620118,-2.53,1.8963093,0.473546127,0.022538992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,81.73172289679697,4.743584641443548,7.314480966041236,0.0
HMGB2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,630.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,1.0,1.100902786,0.593,0.0,1.0,2.0,1.0,0.00024,0.66141,0.001547422,17.92963926,413.0,0.02332239,0.000117178,35.0,10.6400006,3.1429723,10.6400006,3.1429723,-4.1961275,1.8963093,0.067621242,5.27e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.805,27.306050000000003,6.942074176606083,12.840856792840173,0.0
PHLDB1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4134.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.310565047,0.759,0.0,1.0,1.0,0.977517107,1.0,0.2600104,0.610253158,20.42163136,161.0,0.04578594,2.86e-06,4.0,0.58500003,0.0039605,0.58500003,0.0039605,-4.1961275,1.8963093,1.679367615,0.022538992,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.58666666666667,94.31223333333332,7.05939877927991,12.64157106892655,0.0
CADM3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1299.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.724828794,0.3175,0.0,2.0,2.0,0.577034045,0.552771084,0.481927711,0.618776606,16.60341569,785.0,0.0143302,0.0,0.0,0.97,0.029264667,1.955,0.0489845,-0.014999999,5e-07,0.473546127,0.022538992,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.886,34.60218,4.224805529944297,9.17600263493762,0.0
DDX39B,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1287.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.448161464,0.5485,0.0,2.0,2.0,0.708215297,1.0,0.614250614,0.913607044,21.26260014,220.0,0.03465453,0.000142757,76.0,0.825,0.022173667,1.1266666,0.027800334,-0.08,1.8963093,0.473546127,0.022538992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.95,32.805000000000014,4.976756379464342,9.145303336292136,0.0
PPP2R5B,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1494.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.186289121,1.0,0.249252243,0.59553586,21.60280441,209.0,0.05661572,1.99e-06,8.0,3.9300002,0.26791203,3.9300002,0.26791203,-4.1961275,1.8963093,0.08807643,0.022538992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,81.73172289679697,5.996111514454743,9.608197714971526,0.0
LILRA4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.348541008,0.24375,0.0,4.0,4.0,0.305343511,1.0,0.272479564,0.626755221,19.50288462,507.0,-0.009192556,0.0,0.0,1.2955556,0.03509478,1.7185714,0.03731848,-0.185,0.0004805,1.010153363,0.075426906,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.1916,76.1163543,2.2409020275160194,5.196034158482637,0.0
WAS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1509.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.643843444,0.319,0.0,1.0,1.0,0.265392781,1.0,0.111074086,0.355165818,19.6532639,458.7856209,0.02728154,0.00019047,56.0,-1.365,0.0609005,0.38,0.46620118,-3.11,1.8963093,0.927406505,0.022538992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,81.73172289679697,4.717314459093775,8.908677382770714,0.0
CSTF2T,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1851.0,0.0,0.2,0.0,0.8,0.0,1.0,0.0,0.0,1.0,0.585651121,0.4914,0.0,4.0,5.0,0.831946755,1.0,0.329815303,0.695653848,19.27303539,458.7856209,0.018901097,5.17e-06,13.0,0.776,0.022307601,1.15,0.00936,-2.59,1.8963093,0.070572317,5.25e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,23.976666666666663,44.046306666666666,6.772754480323961,10.468126384810317,0.0
C4orf17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933706816,1.0,0.733675715,0.960886392,18.33781395,847.0,0.008794906,1.62e-06,7.0,-0.48543625,1.780752,4.7955953,1.5487807,-7.3101535,1.2703218,0.175144175,84.40617215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435,81.73172289679697,0.011600729117187,0.0168672990360507,0.0
RPF1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1050.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.406329185,0.7935,0.0,2.0,2.0,0.495540139,1.0,0.16550811,0.463213354,17.86213183,685.0,-0.001849556,1.26e-06,9.0,-0.65249996,0.038976915,0.33,0.000547,-3.6,1.8963093,0.473546127,0.022538992,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,1.619999999999998,6.48712670061212,9.839218859510632,0.0
FRG1B,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,549.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.943964741,0.7055,0.0,2.0,2.0,1.0,1.0,0.17452007,0.479182466,19.27303539,458.7856209,0.018901097,7.24e-07,3.0,0.21800003,0.0769882,1.2125,0.036715585,-3.76,1.8963093,0.473546127,0.022538992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20.2225,43.28802499999998,5.523166333690787,8.689008950828754,0.0
PCDH18,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3408.0,0.0,0.333333333,0.0,0.666666667,0.0,1.0,0.0,0.0,1.0,0.879602076,0.760333333,0.0,2.0,3.0,0.569476082,1.0,0.038806318,0.164894727,16.412332,686.0,-0.01713038,0.0,0.0,1.055,0.022418001,1.21,0.023912001,-0.03,1.8963093,0.473546127,0.022538992,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.978,122.40752,5.973571974587025,11.404361367954756,0.0
ITGAE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3540.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.666402138,0.448,0.0,1.0,1.0,0.902527076,1.0,0.309023486,0.671921508,18.93411585,176.0,0.0284898,1.96e-08,2.0,-36.650002,26.7912,2.6215713,0.46620118,-36.650002,26.7912,1.642825945,0.022538992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.234333333333334,81.05242033333334,5.461764862768542,8.618211012386476,0.0
AURKB,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1035.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.828286391,0.5885,0.0,2.0,2.0,1.0,1.0,0.414937759,0.779928111,19.73222988,218.0,0.0182434,0.000886349,145.0,-1.0600001,0.07233467,0.43,0.0032,-2.5500001,0.12500001,0.13185449,0.001100909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.35,0.6049999999999957,3.7359410371757713,8.048519596246,0.0
PRKDC,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,12386.0,0.375,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.380039154,0.202125,0.125,1.0,1.25,0.113019892,1.0,0.247954376,0.593729362,19.78388468,459.0,0.0268238,0.00185609,223.0,2.8370587,10.300917,10.6758334,11.3324806,-15.976,3.7718162,0.473546127,0.022538992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,16.4788,72.02606306666665,8.150277617696903,15.531970677599304,0.0
WDR86,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1131.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.323882603,0.603,0.0,2.0,2.0,1.0,1.0,0.206313183,0.531949651,19.21526992,190.0,0.03922846,0.0,0.0,2.778,0.1533827,2.778,0.1533827,-4.1961275,1.8963093,0.473546127,0.022538992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0.5,3.337339350633798,6.870912863723057,0.0
GBP1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1779.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.061931133,0.326,0.0,1.0,1.0,0.246123554,1.0,0.920810313,0.996778289,18.36398457,745.0,0.002297022,1.72e-06,10.0,1.085,0.025764498,2.22,0.46620118,-0.05,1.8963093,0.473546127,0.022538992,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0738,27.366448700000003,6.143209768096509,11.89489149758897,0.0
LCE1C,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,357.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.884377194,0.282,0.0,2.0,2.0,1.0,1.0,0.453926464,0.812446694,15.98597354,818.0,0.01837799,0.0,0.0,1.0600001,0.028678667,1.0600001,0.028678667,-4.1961275,1.8963093,0.122056227,0.004142347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.269,126.146593,0.120295096105304,0.4359783471853652,0.0
NCBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955109838,1.0,0.55187638,0.879928923,18.91847691,358.0,0.03603528,0.000185776,75.0,-1.4193774,1.2064596,2.1464635,0.45667975,-7.7075265,1.9216187,0.054151754,17.69473854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.006,81.73172289679697,6.691947543202952,10.42971936793806,0.0
OR52E8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,954.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.568388245,0.57,0.0,1.0,1.0,0.625390869,1.0,0.939849624,0.998153563,17.63719019,922.0,-0.00471144,0.0,0.0,1.1849999,0.017484499,1.1849999,0.017484499,-4.1961275,1.8963093,0.473546127,0.022538992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.86,81.73172289679697,0.0040070480895217,0.0018079631034162,0.0
NUP188,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5250.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.65398631,0.4505,0.0,2.0,2.0,0.515995872,1.0,0.903342367,0.995170419,20.53354932,203.0,0.02873151,5.22e-05,33.0,1.28,0.004044,1.28,0.004044,-4.1961275,1.8963093,1.860830679,5.84e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.465,85.41245,7.2796380904293425,11.53270351518208,0.0
MS4A2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,735.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.557924493,0.301,0.0,1.0,1.0,0.855431993,1.0,0.564015792,0.887012424,18.35970152,691.0,0.004330127,3.7e-07,3.0,5.655,0.61716046,5.655,0.61716046,-4.1961275,1.8963093,0.519135748,0.022538992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.6705,41.9436405,4.01277443151081,8.39043997023347,0.0
EPRS,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4539.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.382337298,0.7685,0.0,2.0,2.0,0.711237553,1.0,0.13170025,0.398686523,19.26584141,608.0,-0.00816593,0.000248049,102.0,-0.084999995,0.057793665,0.9566667,0.021586333,-3.21,1.8963093,0.058645334,1.1e-05,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.3512,146.46384770000003,7.844725365709893,13.329830891219064,0.0
CD200R1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1047.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.373253181,0.2955,0.0,2.0,2.0,0.475285171,1.0,0.870322019,0.991202784,17.90324992,639.0,0.01125218,1.2e-05,8.0,1.8225001,0.06876092,1.8225001,0.06876092,-4.1961275,1.8963093,0.363127501,0.030695088,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.209666666666664,164.06989233333334,2.331519611862673,4.8863009732734985,0.0
SLC25A53,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,924.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.104971484,0.297,0.0,2.0,2.0,0.585823081,1.0,0.687757909,0.945198335,18.44891926,458.7856209,0.04523936,0.0,0.0,0.625,0.000753,0.625,0.000753,-4.1961275,1.8963093,0.473546127,0.022538992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9385,9.3528125,4.976756379464342,9.145303336292136,0.0
TMEM184B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1224.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.58596087,0.156,0.0,1.0,1.0,0.322268772,1.0,0.065257113,0.243371197,20.63744653,184.0,0.06699392,1.27e-07,2.0,-0.115,0.0001125,2.6215713,0.46620118,-0.115,0.0001125,0.473546127,0.022538992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.47,81.73172289679697,7.130789232547868,11.247007319131766,0.0
GPR158,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,8.0,3648.0,0.0,0.0,0.0,0.875,0.0,1.0,0.125,0.0,1.0,0.995431611,0.51975,0.0,7.0,8.0,0.89206066,0.739332636,0.038755184,0.130442601,15.42329781,814.0,-0.0209594,0.0,0.0,0.635,0.0435864,1.1307143,0.019544226,-2.8350001,0.1245005,0.473546127,0.022538992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.677777777777777,80.43058719444443,5.206711820229982,11.499576305040348,0.0
ANGPT2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1491.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.357781753,1.0,0.701262272,0.950121544,19.27303539,458.7856209,0.018901097,2.26e-06,6.0,0.029999999,3.2e-05,0.07,0.46620118,-0.01,1.8963093,0.183937852,0.022538992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,81.73172289679697,4.985701665444974,10.166425818744656,0.0
GOLGA3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4497.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,2.243942326,0.5535,0.0,1.0,2.0,0.718907261,1.0,0.418585182,0.783120497,19.27303539,458.7856209,0.018901097,8.59e-05,22.0,0.993411409,0.837672461,2.61897603,0.463972905,-4.211254237,1.896687613,0.077968295,0.000916387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.67625,489.0761189166666,7.908826326090138,12.870469233673196,0.0
