Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Silent	Splice_Site	Translation_Start_Site	DEL	INS	SNP	pnum	gene length	silent	nonsense	splice site	missense	recurrent missense	normalized missense position entropy	frameshift indel	inframe indel	normalized mutation entropy	Mean Missense MGAEntropy	Mean VEST Score	lost start and stop	missense to silent	non-silent to silent	inactivating p-value	entropy p-value	vest p-value	combined p-value	expression_CCLE	replication_time	HiC_compartment	gene_betweeness	gene_degree	all_mean	all_var	up_mean	up_var	down_mean	down_var	dnam_mean	dnam_var	AAA_ref	AAC_ref	AAG_ref	AAT_ref	ACA_ref	ACC_ref	ACG_ref	ACT_ref	AGA_ref	AGC_ref	AGG_ref	ATA_ref	ATC_ref	ATG_ref	CAA_ref	CAC_ref	CAG_ref	CCA_ref	CCC_ref	CCG_ref	CGA_ref	CGC_ref	CTA_ref	CTC_ref	GAA_ref	GAC_ref	GCA_ref	GCC_ref	GGA_ref	GTA_ref	TAA_ref	TCA_ref	CADD_mean	CADD_var	exp_mean	exp_var	class
GLB1L2	4.0	0.0	0.0	0.0	121.0	5.0	0.0	0	16.0	0.0	4.0	0.0	142.0	134.0	1911.0	0.377358491	0.037735849	0.037735849	0.528301887	0.0	1.0	0.018867925	0.0	0.955169477	1.051904973	0.334377358	0.0	1.333333333	1.571428571	0.64683053	1.0	0.903342367	0.995170419	18.04485087	686.0	0.005170332	1.21e-05	11.0	1.351718723	2.259599723	5.608432309	2.003830228	-6.0735363	1.59042228	0.054151754	17.69473854	0.0	0.5	2.75	0.0	5.25	4.75	13.0	3.5	8.0	2.0	11.75	0.0	2.0	1.0	1.5	1.25	1.5	5.0	7.5	6.25	11.75	6.75	0.75	1.75	0.5	3.0	3.0	8.0	4.75	1.5	1.0	6.25	4.552666667	25.73126533	6.527193846279186	13.604629586602504	0
ACKR2	1.0	0.0	0.0	0.0	73.0	1.0	0.0	0	0.0	0.0	1.0	0.0	74.0	71.0	1155.0	0.333333333	0.0	0.0	0.666666667	0.0	1.0	0.0	0.0	0.987985463	1.207688278	0.243727273	0.0	1.833333333	1.833333333	1.0	1.0	0.101760456	0.334296703	18.35543197	396.0	0.02632872	0.000311158	8.0	-0.49734693	0.9240756	2.59	0.24372672	-9.675946	1.8525742	0.054151754	17.69473854	1.0	0.0	0.2	0.6	0.4	1.8	2.0	0.2	4.2	0.6	2.0	0.0	0.2	0.2	0.4	0.2	0.4	1.6	1.4	2.4	2.0	3.0	0.0	0.2	0.2	0.2	1.4	1.2	2.8	0.2	0.0	1.2	0.092	0.0	5.534066538714128	11.633458723377652	0
PAPSS2	4.0	3.0	0.0	0.0	101.0	8.0	0.0	0	4.0	0.0	4.0	3.0	113.0	106.0	1860.0	0.258064516	0.064516129	0.0	0.612903226	0.0	1.0	0.064516129	0.0	0.947909913	0.567592214	0.471451613	0.0	2.111111111	2.555555556	0.378357927	1.0	0.794281176	0.977218233	18.53231521	169.0	0.04596111	5.15e-05	12.0	-3.5801694	1.9691095	1.6519085	0.12175838	-10.107809	3.522219	0.075863437	15.83588709	1.2	0.4	1.6	0.0	1.2	1.4	4.2	1.2	4.4	1.6	4.2	1.2	0.4	1.0	1.2	0.4	0.8	1.8	3.2	8.6	5.8	2.8	0.4	0.4	0.8	0.8	1.4	2.0	6.0	2.0	0.8	5.2	32.0	0.0	6.860568996038181	14.655665598819173	0
EVI5L	2.0	1.0	0.0	0.0	92.0	4.0	0.0	0	2.0	0.0	2.0	1.0	98.0	90.0	2418.0	0.466666667	0.033333333	0.066666667	0.433333333	0.0	1.0	0.0	0.0	0.954112913	0.602317362	0.303633333	0.0	0.866666667	1.066666667	0.215285253	1.0	0.850340136	0.988196301	19.67356702	270.0	0.02400733	5.08e-06	8.0	-1.1402577	0.97745145	2.6403226	0.64595966	-4.621386	1.0368811	0.012478812	0.428499283	0.2	0.0	0.0	0.0	0.0	0.6	6.4	1.4	6.4	2.6	5.8	0.0	0.4	1.2	0.0	0.0	2.0	3.6	4.8	12.6	19.6	20.2	0.6	0.0	0.8	0.2	2.8	2.6	7.4	0.6	0.0	3.6	29.1	0.0	6.329096926819281	12.231676181208543	0
UBBP4	19.0	0.0	0.0	0.0	99.0	5.0	0.0	0	1.0	0.0	19.0	0.0	105.0	122.0	690.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.687728082	0.239	0.0	1.0	1.0	1.0	1.0	0.278551532	0.634582786	19.31298702	442.7397812	0.020143467	0.0	0.0	0.34757324	1.0458875	3.97	0.8255371	-5.1432632	0.8865102	0.054151754	17.69473854	0.4	0.4	2.4	0.2	1.6	4.8	2.0	1.2	14.6	2.4	7.6	0.0	0.4	0.4	0.4	0.8	3.2	2.6	5.2	6.8	11.6	5.2	0.0	0.6	2.0	0.4	6.2	3.6	5.4	0.8	0.0	4.6	16.7505	8.358873889	5.534066538714128	11.633458723377652	0
TIMELESS	2.0	1.0	3.0	1.0	176.0	19.0	1.0	0	5.0	0.0	5.0	2.0	201.0	183.0	3627.0	0.257142857	0.085714286	0.0	0.642857143	0.0	1.0	0.014285714	0.0	0.949536199	0.93024596	0.410985714	0.0	2.368421053	2.736842105	0.591715976	1.0	0.424448217	0.788185597	21.41372657	184.0	0.06125761	0.000182838	24.0	1.8244473	1.1495593	5.173527	1.060593	-4.3474287	0.73047196	0.006752062	0.125445669	1.75	1.5	2.5	1.0	0.5	3.5	8.75	3.75	12.75	3.25	12.0	0.5	1.25	3.5	0.0	1.5	1.75	3.0	4.0	7.5	13.5	10.0	0.0	2.0	0.0	1.5	2.5	9.5	12.0	2.0	0.5	16.75	21.93666667	22.08303333	6.925530937201827	13.34357346601218	0
TMTC1	8.0	3.0	0.0	0.0	195.0	18.0	0.0	0	9.0	0.0	8.0	3.0	222.0	188.0	2649.0	0.212389381	0.044247788	0.026548673	0.716814159	0.026548673	0.990740741	0.0	0.0	0.949713401	0.679869996	0.486460177	0.0	3.24	3.56	0.497017893	0.79412	0.00894	0.042225583	16.60606538	510.0	-0.01451586	0.0	1.0	3.0386124	1.8239517	6.0593884	1.7839465	-4.7392912	1.09535605	0.054151754	17.69473854	3.0	3.25	2.5	3.75	6.75	7.0	10.75	4.25	25.5	12.25	13.5	3.0	1.5	0.75	2.75	7.0	2.0	16.25	8.5	6.75	20.0	22.5	1.5	1.25	0.0	1.5	7.5	14.75	5.5	5.25	1.5	14.25	28.32916667	44.71458333	6.478416330998132	13.79998775996705	0
METTL8	1.0	1.0	2.0	0.0	43.0	7.0	0.0	0	8.0	0.0	3.0	1.0	58.0	57.0	1224.0	0.117647059	0.058823529	0.058823529	0.647058824	0.0	1.0	0.0	0.117647059	0.942435167	1.130691736	0.462176471	0.0	3.666666667	5.0	0.414937759	1.0	0.505816894	0.850571848	18.97505083	342.0	0.04877766	0.0	1.0	1.9844538	2.1153973	5.5035	1.6571961	-5.2341025	2.328145	0.054151754	17.69473854	2.2	0.6	0.0	0.4	1.6	1.4	0.0	0.4	4.8	1.4	3.6	0.0	0.0	0.0	0.2	0.0	1.6	1.2	0.0	0.4	3.2	0.8	3.2	0.4	0.6	1.6	1.2	0.0	5.4	0.2	0.4	2.2	16.60603002	34.86341111	5.953198257917011	10.697137508813572	0
HMGCLL1	1.0	1.0	0.0	0.0	124.0	5.0	1.0	0	4.0	0.0	1.0	1.0	134.0	125.0	1113.0	0.309090909	0.0	0.018181818	0.654545455	0.0	1.0	0.018181818	0.0	0.987420386	0.667608988	0.448490909	0.0	2.0	2.111111111	0.987166831	1.0	0.112359551	0.35798329	14.7865055	691.0	-0.01359342	0.0	0.0	3.782154	2.4580227	7.6239675	2.478158	-5.519079	1.2029016	0.054151754	17.69473854	5.2	1.8	2.4	1.6	2.6	1.8	3.2	2.4	11.4	4.6	7.4	1.8	0.2	1.6	1.2	1.2	2.2	7.2	4.6	4.6	2.0	2.4	0.6	2.0	3.8	0.2	0.6	4.2	11.8	0.8	1.2	8.0	30.2	45.63	3.296483329122821	8.662680377531647	0
SLC35G1	2.0	0.0	0.0	0.0	40.0	1.0	0.0	0	1.0	0.0	2.0	0.0	42.0	40.0	1098.0	0.333333333	0.0	0.0	0.6	0.0	1.0	0.066666667	0.0	1.0	0.812674229	0.371866667	0.0	1.5	1.666666667	1.0	1.0	0.344115623	0.711210449	18.92530031	589.0	0.00071105	0.0	1.0	-2.3344828	1.3535247	1.9513462	0.4241798	-8.702	2.0890465	0.054151754	17.69473854	1.0	1.333333333	0.666666667	1.0	0.666666667	1.0	2.0	1.666666667	5.333333333	0.333333333	1.666666667	1.0	0.0	0.666666667	0.0	0.666666667	0.333333333	2.0	0.333333333	1.666666667	4.0	2.0	0.0	0.0	0.0	1.0	1.0	0.333333333	1.333333333	0.333333333	1.333333333	2.0	0.423	0.0	5.534066538714128	11.633458723377652	0
TMPO	10.0	3.0	2.0	0.0	129.0	16.0	0.0	0	1.0	0.0	12.0	3.0	146.0	130.0	2085.0	0.0	0.136363636	0.0	0.727272727	0.0	1.0	0.136363636	0.0	0.841910397	0.700493218	0.569909091	0.0	16.0	22.0	0.249812641	1.0	0.13390466	0.403137015	18.89579566	218.0	0.02142465	0.000170822	57.0	0.5771987	0.9953804	3.3934824	0.7422116	-4.7631133	1.0473506	0.009787369	0.263587455	4.0	1.4	1.6	1.8	1.2	2.8	4.4	1.4	18.6	4.6	4.6	0.2	0.8	0.4	1.2	1.2	2.2	5.6	3.0	2.8	9.2	2.0	1.4	0.8	1.0	0.6	1.6	1.2	6.8	0.0	3.4	7.4	10.31533333	0.0	7.484468610299665	14.214712626420637	0
PCMTD2	5.0	0.0	3.0	0.0	63.0	6.0	1.0	0	1.0	0.0	8.0	0.0	71.0	74.0	1086.0	0.291666667	0.0	0.041666667	0.625	0.0	1.0	0.0	0.041666667	1.0	0.660348304	0.4545	0.0	1.875	2.125	0.78125	1.0	0.435919791	0.797862693	19.31298702	442.7397812	0.020143467	8.26e-06	10.0	1.351718723	2.259599723	5.608432309	2.003830228	-6.0735363	1.59042228	0.006876166	0.130116857	1.0	2.25	0.75	1.0	0.0	0.75	6.75	0.0	9.25	0.5	1.25	1.5	0.5	0.0	0.0	0.75	0.0	2.0	1.0	5.75	11.25	2.5	0.75	1.5	0.5	1.75	1.5	2.75	0.75	1.5	0.5	8.5	23.2	0.0	7.302594727106051	13.8135683355604	0
ZDHHC11	6.0	0.0	1.0	0.0	67.0	1.0	0.0	0	2.0	0.0	7.0	0.0	70.0	71.0	1239.0	0.375	0.0	0.0	0.5	0.0	1.0	0.125	0.0	0.96875	2.322427503	0.176875	0.0	1.142857143	1.428571429	1.0	1.0	0.965250965	0.999389135	19.68626626	408.0	0.02806915	0.0	0.0	1.351718723	2.259599723	5.608432309	2.003830228	-6.0735363	1.59042228	0.101791446	28.51208544	1.6	0.0	0.6	0.6	1.6	2.4	6.2	0.4	5.2	1.4	5.0	0.0	0.4	0.6	0.6	1.4	0.4	5.2	7.6	3.8	12.4	1.6	0.4	1.0	0.0	0.6	2.6	5.0	7.6	1.6	0.6	7.4	16.60603002	34.86341111	4.383026009194761	9.57007469436392	0
PRR5L	2.0	1.0	0.0	0.0	69.0	5.0	1.0	0	0.0	0.0	2.0	1.0	75.0	73.0	1107.0	0.28	0.04	0.04	0.52	0.0	1.0	0.08	0.0	0.9	0.573993344	0.51096	0.04	1.625	2.25	0.137193031	1.0	0.408830744	0.774511054	17.58692553	169.0	-0.001319808	3.04e-07	6.0	0.050999975	0.9614353	3.5903	0.73138066	-5.8478333	0.7975786	0.054151754	17.69473854	0.2	0.4	0.4	0.2	0.2	0.6	1.6	0.8	4.4	3.0	3.0	0.0	0.0	0.0	0.0	0.8	2.4	2.2	2.6	3.8	2.0	3.0	0.0	0.4	0.2	0.2	0.8	3.8	3.0	0.0	0.0	5.0	16.60603002	34.86341111	5.714277159632369	11.585319330285554	0
ATP6V1B2	0.0	2.0	1.0	1.0	75.0	9.0	1.0	0	5.0	0.0	2.0	3.0	89.0	83.0	1536.0	0.185185185	0.074074074	0.0	0.666666667	0.0	1.0	0.0	0.074074074	0.953264463	0.362638459	0.651037037	0.0	3.0	3.666666667	0.575043128	1.0	0.151057402	0.436570298	17.27859011	511.0	-0.004368412	0.000193778	84.0	-0.4426111	2.5861235	4.666695	1.2500731	-10.166774	3.7250306	0.005644434	0.087670445	1.0	0.8	1.2	1.6	0.4	2.2	4.6	0.6	5.6	1.8	1.8	0.0	1.0	0.0	0.4	0.0	1.6	3.0	2.6	2.4	9.8	6.2	1.4	0.0	1.2	1.0	1.0	2.0	4.0	2.0	2.0	2.0	16.60603002	34.86341111	7.951945166042895	15.53514635837715	0
CLEC17A	0.0	1.0	3.0	0.0	84.0	5.0	0.0	0	5.0	0.0	4.0	1.0	93.0	92.0	1137.0	0.230769231	0.0	0.0	0.769230769	0.0	1.0	0.0	0.0	1.0	1.08622155	0.222230769	0.0	2.5	2.5	1.0	1.0	0.109673174	0.352078359	19.96417162	198.0	0.02860026	0.0	1.0	0.65885414	2.004048	6.9405615	2.503766	-4.769029	0.9507521	0.054151754	17.69473854	0.0	0.0	1.2	0.4	0.4	2.0	1.0	0.4	5.2	1.2	4.0	0.0	0.8	0.8	0.0	0.8	1.2	4.4	4.0	3.0	2.6	1.6	0.0	0.8	0.4	1.2	0.8	4.6	5.2	0.4	0.0	3.8	16.60603002	34.86341111	2.6743984517280044	9.13106121450948	0
IL4I1	4.0	4.0	1.0	0.0	71.0	1.0	0.0	0	4.0	0.0	5.0	4.0	76.0	81.0	1770.0	0.46875	0.0	0.0	0.46875	0.0	1.0	0.03125	0.03125	1.0	1.001162137	0.22675	0.0	0.9375	1.0625	1.0	1.0	0.718390805	0.955992501	20.67673963	205.0	0.04084169	0.0	0.0	0.21608698	1.3201146	5.2832928	1.09059755	-5.0435442	1.0252668	0.13146419	47.55604349	2.25	0.75	2.0	0.0	3.75	5.0	10.25	0.25	6.5	8.0	10.75	0.0	0.75	1.5	0.75	2.75	5.0	8.5	6.5	14.25	8.5	23.25	0.0	2.25	1.0	4.0	5.5	7.0	11.25	1.0	0.0	11.75	1.846	0.0	5.867594495225096	13.533362136729206	0
CUEDC1	7.0	2.0	0.0	0.0	55.0	6.0	0.0	0	2.0	0.0	7.0	2.0	63.0	71.0	1161.0	0.36	0.0	0.04	0.56	0.0	1.0	0.04	0.0	0.982772938	0.801534744	0.3696	0.0	1.4	1.6	0.818330606	1.0	0.504540868	0.849700523	19.7369378	222.0	0.006030983	1.12e-05	16.0	2.4304138	1.2816168	6.032184	1.6456436	-2.9722413	0.25985516	0.160247895	70.65981668	0.0	0.75	0.0	0.0	0.0	1.5	6.75	0.0	3.0	2.25	1.5	0.75	0.75	1.25	0.75	0.75	0.75	2.0	7.5	11.75	6.0	12.75	0.0	0.0	1.5	0.0	0.0	2.25	7.75	0.0	0.25	3.5	16.60603002	34.86341111	6.157541666078975	11.60644196052264	0
CTDSPL2	2.0	0.0	0.0	0.0	58.0	9.0	0.0	0	3.0	0.0	2.0	0.0	70.0	67.0	1401.0	0.238095238	0.047619048	0.0	0.666666667	0.0	1.0	0.047619048	0.0	0.978317119	0.372711281	0.585238095	0.0	2.333333333	2.666666667	0.783085356	1.0	0.181884322	0.49188512	19.4116618	534.0	0.03659294	0.0	1.0	-2.5485314	2.8323038	3.916786	1.1765918	-11.75339	3.783231	0.007060416	0.137186323	3.6	2.0	0.8	1.8	0.8	0.8	2.4	0.4	8.0	0.0	2.2	0.2	0.0	0.4	0.6	0.4	1.0	1.6	0.4	4.0	3.0	1.2	0.6	1.2	0.4	0.2	0.4	0.0	1.2	0.6	0.2	5.6	16.60603002	34.86341111	6.434826693036457	11.35492823298267	0
MAGEB16	2.0	0.0	0.0	0.0	96.0	8.0	0.0	0	0.0	0.0	2.0	0.0	104.0	103.0	975.0	0.3	0.04	0.0	0.64	0.06	0.970281953	0.02	0.0	0.945038376	1.590658354	0.19122	0.0	2.0	2.1875	0.830564784	0.35945363	0.771746945	0.633117855	11.91326343	442.7397812	-0.02423068	0.0	1.0	-0.131068	0.65807714	1.7726416	0.29622545	-6.5712765	1.3662174	0.054151754	17.69473854	1.0	1.5	1.5	0.5	1.5	4.0	2.0	1.0	10.0	2.0	6.5	1.5	1.0	1.0	1.0	1.5	4.0	1.0	5.0	2.0	3.5	1.5	1.0	1.5	1.5	1.0	1.5	4.5	10.0	1.0	0.5	14.5	16.60603002	34.86341111	1.184398600554241	6.814699504019792	0
SERPINB9	1.0	1.0	0.0	0.0	74.0	2.0	0.0	0	0.0	0.0	1.0	1.0	76.0	71.0	1131.0	0.090909091	0.0	0.0	0.863636364	0.0	1.0	0.045454545	0.0	1.0	1.251763324	0.399272727	0.0	6.333333333	6.666666667	1.0	1.0	0.019703657	0.097078953	18.80395703	201.0	0.04060964	2.84e-05	29.0	6.5888464	4.256949	10.999292	4.919643	-5.0013952	0.69244793	0.058336162	9.364471384	0.0	0.5	0.25	1.0	1.0	0.25	3.25	0.5	5.75	0.5	4.75	0.0	0.0	0.5	0.5	0.25	1.0	2.0	0.5	2.75	3.75	4.25	0.0	0.5	0.75	0.5	1.75	3.75	5.0	0.5	0.25	4.25	16.60603002	34.86341111	6.314390283972762	13.78331893406539	0
RWDD3	1.0	0.0	0.0	0.0	42.0	3.0	0.0	0	0.0	0.0	1.0	0.0	45.0	44.0	804.0	0.153846154	0.230769231	0.0	0.538461538	0.0	1.0	0.076923077	0.0	0.792124497	0.84650962	0.524846154	0.0	2.333333333	3.666666667	0.018050542	1.0	0.690131125	0.946082583	17.39527807	582.0	-0.01342385	1.46e-06	6.0	-0.4401099	0.4332665	1.859661	0.196088	-4.6803124	0.60474267	0.054151754	17.69473854	2.0	0.2	1.8	0.4	1.2	0.4	1.2	0.8	6.0	0.0	2.0	0.4	0.4	1.0	0.6	1.8	1.2	1.6	0.0	0.0	1.6	0.0	0.4	1.4	1.6	0.4	0.2	0.0	0.8	1.2	1.6	2.6	16.60603002	34.86341111	5.467645826633147	9.136347690615064	0
PSG6	2.0	0.0	0.0	0.0	152.0	9.0	0.0	0	2.0	0.0	2.0	0.0	163.0	148.0	1308.0	0.222222222	0.083333333	0.027777778	0.666666667	0.0	1.0	0.0	0.0	0.935524532	1.810557699	0.290388889	0.0	2.666666667	3.111111111	0.153988297	1.0	0.769822941	0.971204571	18.10892154	238.0	-0.03738186	0.0	1.0	2.632932	1.2014826	6.3615955	1.6303992	-2.521397	0.15500336	0.169140832	78.70712608	1.0	2.4	2.4	0.6	2.4	8.4	5.2	2.6	12.0	4.8	7.8	2.0	2.4	3.4	0.0	0.0	2.0	4.6	7.2	9.6	6.4	5.2	0.6	0.8	1.8	1.4	1.2	3.2	18.6	1.2	2.0	18.0	10.80666667	14.73635933	1.033092015278153	8.730853727120511	0
GABRQ	10.0	1.0	0.0	0.0	176.0	8.0	0.0	0	4.0	0.0	10.0	1.0	188.0	178.0	1899.0	0.315217391	0.032608696	0.010869565	0.630434783	0.0	1.0	0.010869565	0.0	0.967326398	1.281481044	0.275282609	0.0	1.933333333	2.1	0.86281277	1.0	0.316756414	0.680906623	17.631354	442.7397812	-0.001091102	0.0	0.0	2.1270942	0.9857263	3.2504763	1.1867624	-1.6260227	0.13487958	0.116437742	37.30337969	0.4	0.4	0.6	1.4	2.0	0.0	3.2	1.4	5.4	2.8	5.0	1.2	1.6	1.4	0.0	0.8	1.6	3.8	3.2	4.6	15.4	8.6	0.6	0.8	0.0	0.8	3.2	2.6	11.4	1.4	0.4	6.8	16.60603002	34.86341111	3.099420785732224	9.889445073866485	0
HNRNPA3	0.0	2.0	0.0	0.0	54.0	7.0	0.0	0	6.0	0.0	0.0	2.0	67.0	62.0	1137.0	0.285714286	0.428571429	0.0	0.285714286	0.0	1.0	0.0	0.0	0.758039271	0.434879702	0.597428571	0.0	0.666666667	1.666666667	0.016260427	1.0	0.924214418	0.997052847	18.51503258	145.0	0.0300347	0.000120487	106.0	3.4870453	2.4726087	7.122396	2.5869723	-6.207222	0.9037098	0.054151754	17.69473854	3.0	0.6	0.6	1.2	0.6	2.8	2.6	0.8	8.0	1.4	2.4	1.8	0.2	0.8	0.6	1.6	0.8	3.8	1.2	1.2	2.4	1.8	0.0	0.8	0.0	1.2	1.6	2.2	2.8	0.6	0.8	2.0	23.5	0.0	8.570787293327708	15.030542875985166	0
SIX5	9.0	1.0	1.0	0.0	50.0	5.0	0.0	0	0.0	0.0	10.0	1.0	55.0	61.0	2220.0	0.315789474	0.0	0.0	0.684210526	0.0	1.0	0.0	0.0	0.975220114	0.696458954	0.251	0.0	1.857142857	1.857142857	1.0	1.0	0.299490866	0.660578425	19.82537529	203.0	0.04275631	3.79e-06	4.0	0.99097565	1.6713688	5.6893103	2.4611535	-3.2013845	0.6155282	0.008779264	0.212122656	0.333333333	0.0	0.666666667	0.0	0.333333333	0.0	1.333333333	0.0	2.0	4.666666667	3.666666667	0.0	0.0	0.666666667	0.0	1.333333333	0.666666667	4.333333333	3.666666667	7.666666667	1.666666667	6.0	0.0	0.0	0.0	0.0	1.666666667	3.333333333	6.0	0.333333333	0.0	6.666666667	16.60603002	34.86341111	6.43068160226299	12.016675994860732	0
CHCHD3	0.0	1.0	0.0	0.0	31.0	12.0	0.0	0	3.0	0.0	0.0	1.0	46.0	45.0	684.0	0.2	0.0	0.0	0.8	0.0	1.0	0.0	0.0	1.0	0.724600846	0.3594	0.0	2.666666667	2.666666667	1.0	1.0	0.374672162	0.742489273	19.18379964	677.0	0.0110746	0.000207169	49.0	3.846932	2.2519086	8.0699995	2.0264575	-4.3176666	1.7264094	0.011722888	0.378189735	0.2	0.0	0.6	0.2	0.0	1.2	1.0	0.0	6.0	0.6	0.8	0.0	0.0	0.2	0.0	0.8	0.8	0.2	1.2	1.0	1.8	1.6	0.0	0.8	0.6	0.4	0.2	2.2	1.0	0.0	0.0	6.0	14.26	0.0	6.898443984027177	12.320960833810808	0
KLHL42	1.0	0.0	0.0	0.0	49.0	1.0	0.0	0	2.0	0.0	1.0	0.0	52.0	53.0	1518.0	0.264705882	0.029411765	0.029411765	0.676470588	0.0	1.0	0.0	0.0	0.965312653	0.79912482	0.424735294	0.0	2.3	2.5	0.497017893	1.0	0.148257969	0.431253001	18.41571124	387.0	0.011374	8.99e-05	30.0	9.21	7.064838	15.610145	9.6688166	-2.4113158	0.31915435	0.054151754	17.69473854	0.75	0.75	0.75	0.0	0.5	1.0	3.25	0.5	4.5	0.75	1.75	0.5	0.0	1.5	0.25	0.5	0.0	0.5	1.75	4.5	2.5	1.25	0.25	0.5	0.25	0.75	0.5	2.0	1.5	2.25	1.25	1.25	16.60603002	34.86341111	5.534066538714128	11.633458723377652	0
RRAGD	2.0	0.0	1.0	0.0	49.0	3.0	0.0	0	4.0	0.0	3.0	0.0	56.0	56.0	1203.0	0.285714286	0.071428571	0.0	0.642857143	0.0	1.0	0.0	0.0	1.0	0.456991695	0.518357143	0.0	1.8	2.0	0.69881202	1.0	0.297530497	0.658208435	18.63955834	574.0	0.05430097	5.82e-07	11.0	0.34923726	1.7775826	4.2262025	1.0301766	-7.5041026	2.413047	0.012122817	0.404539844	2.0	0.666666667	0.666666667	1.333333333	1.666666667	0.333333333	3.666666667	2.333333333	5.666666667	2.333333333	1.333333333	2.333333333	1.333333333	0.666666667	0.0	0.333333333	0.666666667	2.333333333	1.666666667	3.333333333	7.666666667	1.333333333	0.666666667	1.666666667	0.0	0.0	0.0	3.666666667	2.333333333	0.333333333	0.666666667	6.666666667	16.60603002	34.86341111	6.674525176382514	13.604701862137972	0
INSM1	1.0	1.0	0.0	0.0	28.0	1.0	0.0	0	0.0	0.0	1.0	1.0	29.0	30.0	1533.0	0.538461538	0.076923077	0.0	0.307692308	0.0	1.0	0.076923077	0.0	0.958424899	0.575532688	0.309538462	0.0	0.5	0.75	0.262191924	1.0	0.601684717	0.907353608	17.78904579	808.0	-0.008751695	5.17e-07	5.0	6.496129	2.2410104	11.168781	2.6326856	-2.6266666	0.24825383	0.054151754	17.69473854	2.5	0.0	0.5	2.0	0.5	0.5	1.0	1.0	4.5	2.5	1.5	0.0	0.0	0.5	1.0	1.5	0.0	1.0	2.5	3.5	5.0	4.0	0.0	1.0	0.0	0.0	0.5	2.0	2.0	0.5	1.0	2.5	16.60603002	34.86341111	5.353936986751081	14.335713454403502	0
STAM2	1.0	0.0	0.0	0.0	77.0	3.0	0.0	0	3.0	0.0	1.0	0.0	83.0	73.0	1578.0	0.148148148	0.037037037	0.037037037	0.777777778	0.0	1.0	0.0	0.0	0.968842975	0.696451527	0.373222222	0.0	4.2	4.6	0.552181115	1.0	0.444444444	0.804857874	18.58979742	218.0	0.02350822	0.000138769	55.0	0.44123456	0.7948598	3.0658333	0.37527506	-7.057619	1.2544071	0.007602498	0.159048168	2.75	1.0	0.25	1.0	1.0	0.75	1.0	2.0	9.5	2.0	3.75	3.5	0.5	0.5	1.25	1.25	1.75	2.0	0.5	1.25	1.25	1.75	1.0	0.5	1.25	0.0	1.25	1.0	4.75	1.75	0.75	4.75	16.60603002	34.86341111	6.6772245784289685	11.390497804808769	0
OSGEPL1	12.0	1.0	0.0	0.0	43.0	7.0	0.0	0	0.0	0.0	12.0	1.0	50.0	59.0	1245.0	0.2	0.0	0.0	0.7	0.0	1.0	0.1	0.0	1.0	0.772454289	0.4075	0.0	2.333333333	2.666666667	1.0	1.0	0.54884742	0.878120087	18.60454527	452.0	0.02495469	0.0	0.0	0.6604838	0.8360012	3.159438	0.47149966	-5.694	1.2248684	0.054151754	17.69473854	0.75	0.5	0.5	2.0	0.5	0.5	2.5	1.0	4.0	0.5	2.0	1.0	0.0	0.0	0.0	0.5	0.5	2.5	0.0	1.5	1.0	0.5	0.0	0.0	0.5	1.5	1.5	1.0	2.0	0.5	0.5	4.5	16.60603002	34.86341111	5.190276799645472	8.783092399050162	0
KIAA0195	34.0	4.0	5.0	0.0	170.0	15.0	0.0	0	3.0	0.0	39.0	4.0	188.0	199.0	4071.0	0.371428571	0.057142857	0.028571429	0.542857143	0.0	1.0	0.0	0.0	0.959189412	0.669575112	0.374642857	0.0	1.407407407	1.62962963	0.225937641	1.0	0.871839582	0.991412239	20.87936562	195.0	0.01876209	1.21e-06	5.0	2.6590021	1.8338194	6.7287825	2.1904737	-3.4682777	0.67780106	0.0106247	0.310607602	0.0	3.0	0.0	0.0	1.2	4.8	8.2	2.6	13.4	11.2	15.2	0.6	0.6	1.6	1.2	3.6	7.4	6.2	16.4	17.6	7.6	9.8	0.6	3.0	0.6	0.6	3.2	7.8	19.0	2.4	0.0	11.2	2.255	0.0	7.588966321254087	13.78151752900666	0
QSOX1	2.0	1.0	0.0	0.0	103.0	1.0	0.0	0	2.0	0.0	2.0	1.0	106.0	101.0	2244.0	0.462962963	0.018518519	0.018518519	0.5	0.0	1.0	0.0	0.0	0.974256986	0.926688851	0.236685185	0.0	1.038461538	1.115384615	0.742390497	1.0	0.654450262	0.931910792	18.74986517	254.0	0.009201651	9.27e-06	8.0	8.020588	3.481681	11.3625325	4.0962305	-2.2726	0.20170307	0.054151754	17.69473854	0.666666667	0.333333333	4.333333333	0.0	2.0	5.666666667	4.333333333	4.0	14.0	6.333333333	15.33333333	0.0	0.0	1.333333333	0.0	0.666666667	4.666666667	7.333333333	14.0	6.333333333	9.0	15.66666667	0.0	1.333333333	2.666666667	2.333333333	6.0	5.333333333	10.0	0.0	0.0	11.66666667	16.60603002	34.86341111	8.384639195875078	16.6335502955516	0
